"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effects-of-value-attainment-and-cognitive-roles-of-budgetary-","The Effects of Value Attainment and Cognitive Roles of Budgetary Participation on Job Performance","2005","https://research-repository.uwa.edu.au/en/publications/the-effects-of-value-attainment-and-cognitive-roles-of-budgetary-/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-impact-of-market-competition-and-budgetary-participation-on-p","The impact of market competition and budgetary participation on performance and job satisfaction: a research note","2005","https://research-repository.uwa.edu.au/en/publications/the-impact-of-market-competition-and-budgetary-participation-on-p/","10.1016/j.bar.2004.06.007","The British Accounting Review","0890-8389","","A*","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","two-short-papers-on-marijuana-legalisation-and-drinking","Two Short Papers on Marijuana, Legalisation and Drinking","2005","https://research-repository.uwa.edu.au/en/publications/two-short-papers-on-marijuana-legalisation-and-drinking/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","australian-mergers-and-acquisitions-since-the-1980s-what-do-we-kn","Australian Mergers and Acquisitions Since the 1980s: What Do We Know and What Remains to be Done?","2004","https://research-repository.uwa.edu.au/en/publications/australian-mergers-and-acquisitions-since-the-1980s-what-do-we-kn/","","Australian Journal of Management","0312-8962","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","board-characteristics-of-australian-ipos-an-analysis-in-light-of-","Board Characteristics of Australian IPOs: An Analysis in Light of the ASX Best Practice Recommendations","2004","https://research-repository.uwa.edu.au/en/publications/board-characteristics-of-australian-ipos-an-analysis-in-light-of-/","","Australian Accounting Review","1035-6908","","B","3501","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","competition-in-the-market-for-takeover-advisers","Competition in the Market for Takeover Advisers","2004","https://research-repository.uwa.edu.au/en/publications/competition-in-the-market-for-takeover-advisers/","","Australian Journal of Management","0312-8962","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","do-uk-stock-prices-deviate-from-fundmentals","Do UK stock prices deviate from fundmentals?","2004","https://research-repository.uwa.edu.au/en/publications/do-uk-stock-prices-deviate-from-fundmentals/","10.1016/S0378-4754(03)00103-4","Mathematics and Computers in Simulation","0378-4754","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","exchange-rates-productivity-poverty-and-inequality-2","Exchange Rates, Productivity, Poverty and Inequality","2004","https://research-repository.uwa.edu.au/en/publications/exchange-rates-productivity-poverty-and-inequality-2/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","how-long-is-the-long-run-evidence-from-foreign-exchange-market","How Long is the Long-Run? Evidence from Foreign Exchange Market","2004","https://research-repository.uwa.edu.au/en/publications/how-long-is-the-long-run-evidence-from-foreign-exchange-market/","","","","","","","Yihui Lan","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","job-relevant-information-and-its-role-with-task-uncertainty-and-m","Job-Relevant Information and its Role with Task Uncertainty and Management Accounting Systems on Managerial Performance","2004","https://research-repository.uwa.edu.au/en/publications/job-relevant-information-and-its-role-with-task-uncertainty-and-m/","","Pacific Accounting Review","0114-0582","","B","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","market-returns-to-acquirers-of-substantial-assets","Market Returns to Acquirers of Substantial Assets","2004","https://research-repository.uwa.edu.au/en/publications/market-returns-to-acquirers-of-substantial-assets/","","Australian Journal of Management","0312-8962","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","returns-to-australian-newsletter-recommendations","Returns to Australian Newsletter Recommendations","2004","https://research-repository.uwa.edu.au/en/publications/returns-to-australian-newsletter-recommendations/","","Australian Journal of Management","0312-8962","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-association-of-corporate-governance-ratings-with-institutiona","The Association of Corporate Governance Ratings with Institutional Investor Trading Activity","2004","https://research-repository.uwa.edu.au/en/publications/the-association-of-corporate-governance-ratings-with-institutiona/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-demutualisation-of-the-australian-stock-exchange-causes-and-c","The Demutualisation of the Australian Stock Exchange: Causes and Consequences","2004","https://research-repository.uwa.edu.au/en/publications/the-demutualisation-of-the-australian-stock-exchange-causes-and-c/","","","","","","","Raymond Da Silva Rosa","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-equity-wealth-effects-of-method-of-payment-in-takover-bids-fo","The Equity Wealth Effects of Method of Payment in Takover Bids for Privately Held Firms","2004","https://research-repository.uwa.edu.au/en/publications/the-equity-wealth-effects-of-method-of-payment-in-takover-bids-fo/","","Australian Journal of Management","0312-8962","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-impact-of-emotional-reaction-and-cognitive-role-of-occupation","The Impact of Emotional Reaction and Cognitive Role of Occupational Stress on Public Accountants' Performance","2004","https://research-repository.uwa.edu.au/en/publications/the-impact-of-emotional-reaction-and-cognitive-role-of-occupation/","","Asian Review of Accounting","1321-7348","","B","3501","Vincent Chong","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","the-pricing-of-instalments-receipts-new-zealand-evidence","The Pricing of Instalments Receipts: New Zealand Evidence","2004","https://research-repository.uwa.edu.au/en/publications/the-pricing-of-instalments-receipts-new-zealand-evidence/","10.1142/S0219091504000172","Review of Pacific Basin Financial Markets and Policies","0219-0915","","B","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","total-quality-management-market-competition-and-organizational-pe","Total Quality Management, Market Competition and Organizational Performance","2004","https://research-repository.uwa.edu.au/en/publications/total-quality-management-market-competition-and-organizational-pe/","10.1016/j.bar.2003.10.006","British Accounting Review","0890-8389","","A*","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","testing-a-model-of-the-motivational-role-of-budgetary-participati","Testing a model of the motivational role of budgetary participation on job performance: a goal setting theory analysis","2003","https://research-repository.uwa.edu.au/en/publications/testing-a-model-of-the-motivational-role-of-budgetary-participati/","","Asian Review of Accounting","1321-7348","","B","3501","Vincent Chong","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-decision-facilitating-role-of-management-accounting-systems-o","The decision-facilitating role of management accounting systems on managerial performance: the influence of locus of control and task uncertainty.","2003","https://research-repository.uwa.edu.au/en/publications/the-decision-facilitating-role-of-management-accounting-systems-o/","10.1016/S0882-6110(03)20008-0","Advances in Accounting","0882-6110","","A","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","the-sharemarket-performance-of-australian-venture-capital-backed-","The sharemarket performance of Australian venture capital-backed and non-venture capital-backed IPOs","2003","https://research-repository.uwa.edu.au/en/publications/the-sharemarket-performance-of-australian-venture-capital-backed-/","10.1016/S0927-538X(02)00114-2","Pacific-Basin Finance Journal","0927-538X","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","a-note-on-testing-a-model-of-cognitive-budgetary-participation-pr","A Note on Testing a Model of Cognitive Budgetary Participation Processes Using a Structural Equation Modeling Approach","2002","https://research-repository.uwa.edu.au/en/publications/a-note-on-testing-a-model-of-cognitive-budgetary-participation-pr/","10.1016/S0882-6110(02)19003-1","Advances in Accounting","","","A","3501","Vincent Chong","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","a-study-on-the-implementation-of-an-activity-based-costing-abc-sy","A Study on the Implementation of an Activity-Based Costing (ABC) System in an Australian Oil and Gas Company","2002","https://research-repository.uwa.edu.au/en/publications/a-study-on-the-implementation-of-an-activity-based-costing-abc-sy/","","Asian Review of Accounting","1321-7348","","B","3501","Vincent Chong","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-018","Russell Poskitt","Senior Lecturer","C","an-intraday-test-of-pricing-and-arbitrage-opportunities-in-the-ne","An Intraday Test of Pricing and Arbitrage Opportunities in the New Zealand Bank Bill Futures Market","2002","https://research-repository.uwa.edu.au/en/publications/an-intraday-test-of-pricing-and-arbitrage-opportunities-in-the-ne/","","Journal of Futures Markets","0270-7314","","A","3502","Russell Poskitt","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","budget-goal-commitment-and-informational-effects-of-budget-partic","Budget Goal Commitment and Informational Effects of Budget Participation on Performance: A Structural Equation Modeling Approach","2002","https://research-repository.uwa.edu.au/en/publications/budget-goal-commitment-and-informational-effects-of-budget-partic/","","Behavioural Research in Accounting","1050-4753","","A","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","budgeting-the-influence-of-role-ambiguity-and-organizational-comm","BUDGETING -THE INFLUENCE OF ROLE AMBIGUITY AND ORGANIZATIONAL COMMITMENT ON JOB SATISFACTION: AN AUSTRALIAN FINANCIAL SERVICES SECTOR","2002","https://research-repository.uwa.edu.au/en/publications/budgeting-the-influence-of-role-ambiguity-and-organizational-comm/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-role-of-feedback-on-the-relationship-between-budgetary-partic","The Role of Feedback on the Relationship Between Budgetary Participation and Performance","2002","https://research-repository.uwa.edu.au/en/publications/the-role-of-feedback-on-the-relationship-between-budgetary-partic/","","Pacific Accounting Review","0114-0582","","B","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","cooperative-learning-the-role-of-feedback-and-use-of-lecture-acti","Cooperative Learning: The Role of Feedback and Use of Lecture Activities on Students' Academic Performance","2001","https://research-repository.uwa.edu.au/en/publications/cooperative-learning-the-role-of-feedback-and-use-of-lecture-acti/","","Accounting Research Journal","1030-9616","","B","3501","Vincent Chong","Pure profile URL","high","ISSN/eISSN","matched"
